4180,640,50,50,0
4180,640,50,50,0
4230,640,50,50,0
4230,640,50,50,0
4280,640,50,50,0
4280,640,50,50,0
4330,640,50,50,0
4330,640,50,50,0
4380,640,50,50,0
4380,640,50,50,0
4400,640,50,50,0
4400,640,50,50,0
4700,640,50,50,0
4700,640,50,50,0
4750,640,50,50,0
4750,640,50,50,0
4800,640,50,50,0
4800,640,50,50,0
4850,640,50,50,0
4850,640,50,50,0
4900,640,50,50,0
4900,640,50,50,0
4950,640,50,50,0
4950,640,50,50,0
5000,640,50,50,0
5000,640,50,50,0
5050,640,50,50,0
5050,640,50,50,0
5100,640,50,50,0
5100,640,50,50,0
5150,640,50,50,0
5150,640,50,50,0
5200,640,50,50,0
5200,640,50,50,0
5420,640,50,50,0
5420,640,50,50,0
5470,640,50,50,0
5470,640,50,50,0
5520,640,50,50,0
5520,640,50,50,0
5520,640,50,50,0
5520,640,50,50,0
5570,640,50,50,0
5570,640,50,50,0
5620,640,50,50,0
5620,640,50,50,0
5670,640,50,50,0
5670,640,50,50,0
5720,640,50,50,0
5720,640,50,50,0
5770,640,50,50,0
5770,640,50,50,0
5820,640,50,50,0
5820,640,50,50,0
5870,640,50,50,0
5870,640,50,50,0
5920,640,50,50,0
5920,640,50,50,0
5920,640,50,50,0
5920,640,50,50,0
5970,640,50,50,0
5970,640,50,50,0
6020,640,50,50,0
6020,640,50,50,0
6040,640,50,50,0
6040,640,50,50,0
6090,800,50,50,0
6090,800,50,50,0
6140,800,50,50,0
6140,800,50,50,0
6190,800,50,50,0
6190,800,50,50,0
6240,800,50,50,0
6240,800,50,50,0
6290,800,50,50,0
6290,800,50,50,0
6320,800,50,50,0
6320,800,50,50,0
4450,800,50,50,0
4450,800,50,50,0
4500,800,50,50,0
4500,800,50,50,0
4550,800,50,50,0
4550,800,50,50,0
4600,800,50,50,0
4600,800,50,50,0
4650,800,50,50,0
4650,800,50,50,0
4660,800,50,50,0
4660,800,50,50,0
4430,800,50,50,0
4430,800,50,50,0
7210,960,50,50,1
7210,960,50,50,1
7260,960,50,50,1
7260,960,50,50,1
7260,910,50,50,1
7260,910,50,50,1
7260,880,50,50,1
7260,880,50,50,1
7310,880,50,50,1
7310,880,50,50,1
7360,880,50,50,1
7360,880,50,50,1
7410,880,50,50,1
7410,880,50,50,1
7460,880,50,50,1
7460,880,50,50,1
7480,880,50,50,1
7480,880,50,50,1
7480,930,50,50,1
7480,930,50,50,1
7480,980,50,50,1
7480,980,50,50,1
7530,980,50,50,1
7530,980,50,50,1
7580,980,50,50,1
7580,980,50,50,1
7630,980,50,50,1
7630,980,50,50,1
7680,980,50,50,1
7680,980,50,50,1
7730,980,50,50,1
7730,980,50,50,1
7780,980,50,50,1
7780,980,50,50,1
7830,980,50,50,1
7830,980,50,50,1
7880,980,50,50,1
7880,980,50,50,1
7930,980,50,50,1
7930,980,50,50,1
7980,980,50,50,1
7980,980,50,50,1
8030,980,50,50,1
8030,980,50,50,1
8130,980,50,50,1
8130,980,50,50,1
8180,980,50,50,1
8180,980,50,50,1
8080,980,50,50,1
8080,980,50,50,1
8180,980,50,50,1
8180,980,50,50,1
8230,980,50,50,1
8230,980,50,50,1
8280,980,50,50,1
8280,980,50,50,1
8330,980,50,50,1
8330,980,50,50,1
8380,980,50,50,1
8380,980,50,50,1
8430,980,50,50,1
8430,980,50,50,1
8480,980,50,50,1
8480,980,50,50,1
8530,980,50,50,1
8530,980,50,50,1
8580,980,50,50,1
8580,980,50,50,1
8330,670,50,50,0
8330,670,50,50,0
8380,670,50,50,0
8380,670,50,50,0
8290,670,50,50,0
8290,670,50,50,0
8390,670,50,50,0
8390,670,50,50,0
8440,670,50,50,0
8440,670,50,50,0
8490,670,50,50,0
8490,670,50,50,0
8540,670,50,50,0
8540,670,50,50,0
8640,480,50,50,0
8640,480,50,50,0
8690,480,50,50,0
8690,480,50,50,0
8740,480,50,50,0
8740,480,50,50,0
8750,480,50,50,0
8750,480,50,50,0
8600,980,50,50,1
8600,980,50,50,1
8650,980,50,50,1
8650,980,50,50,1
8700,980,50,50,1
8700,980,50,50,1
8750,980,50,50,1
8750,980,50,50,1
8800,980,50,50,1
8800,980,50,50,1
8850,980,50,50,1
8850,980,50,50,1
8900,980,50,50,1
8900,980,50,50,1
8950,980,50,50,1
8950,980,50,50,1
9000,980,50,50,1
9000,980,50,50,1
9050,980,50,50,1
9050,980,50,50,1
9100,980,50,50,1
9100,980,50,50,1
9150,980,50,50,1
9150,980,50,50,1
9200,980,50,50,1
9200,980,50,50,1
9250,980,50,50,1
9250,980,50,50,1
9060,670,50,50,0
9060,670,50,50,0
9110,670,50,50,0
9110,670,50,50,0
9160,670,50,50,0
9160,670,50,50,0
9210,670,50,50,0
9210,670,50,50,0
9260,670,50,50,0
9260,670,50,50,0
9300,670,50,50,0
9300,670,50,50,0
9300,980,50,50,1
9300,980,50,50,1
9300,980,50,50,1
9300,980,50,50,1
9350,980,50,50,1
9350,980,50,50,1
9400,980,50,50,1
9400,980,50,50,1
9450,980,50,50,1
9450,980,50,50,1
9500,980,50,50,1
9500,980,50,50,1
9550,980,50,50,1
9550,980,50,50,1
9600,980,50,50,1
9600,980,50,50,1
9650,980,50,50,1
9650,980,50,50,1
9700,980,50,50,1
9700,980,50,50,1
9750,980,50,50,1
9750,980,50,50,1
9800,980,50,50,1
9800,980,50,50,1
9850,980,50,50,1
9850,980,50,50,1
9900,980,50,50,1
9900,980,50,50,1
10000,980,50,50,1
10000,980,50,50,1
9950,980,50,50,1
9950,980,50,50,1
10050,980,50,50,1
10050,980,50,50,1
10100,980,50,50,1
10100,980,50,50,1
10150,980,50,50,1
10150,980,50,50,1
10200,980,50,50,1
10200,980,50,50,1
10250,980,50,50,1
10250,980,50,50,1
10250,980,50,50,1
10250,980,50,50,1
10300,980,50,50,1
10300,980,50,50,1
10350,980,50,50,1
10350,980,50,50,1
10400,980,50,50,1
10400,980,50,50,1
10500,980,50,50,1
10500,980,50,50,1
10550,980,50,50,1
10550,980,50,50,1
10450,980,50,50,1
10450,980,50,50,1
10600,980,50,50,1
10600,980,50,50,1
10650,980,50,50,1
10650,980,50,50,1
10700,980,50,50,1
10700,980,50,50,1
10750,980,50,50,1
10750,980,50,50,1
10850,980,50,50,1
10850,980,50,50,1
10800,980,50,50,1
10800,980,50,50,1
8290,700,50,50,1
8290,700,50,50,1
8290,750,50,50,1
8290,750,50,50,1
8290,800,50,50,1
8290,800,50,50,1
8290,800,50,50,1
8290,800,50,50,1
8290,850,50,50,1
8290,850,50,50,1
8290,900,50,50,1
8290,900,50,50,1
8290,900,50,50,1
8290,900,50,50,1
8290,950,50,50,1
8290,950,50,50,1
8540,700,50,50,1
8540,700,50,50,1
8540,750,50,50,1
8540,750,50,50,1
8540,800,50,50,1
8540,800,50,50,1
8540,850,50,50,1
8540,850,50,50,1
8540,900,50,50,1
8540,900,50,50,1
8540,950,50,50,1
8540,950,50,50,1
9410,520,50,50,0
9410,520,50,50,0
9460,520,50,50,0
9460,520,50,50,0
9510,520,50,50,0
9510,520,50,50,0
9560,520,50,50,0
9560,520,50,50,0
9560,470,50,50,0
9560,470,50,50,0
9610,470,50,50,0
9610,470,50,50,0
9660,470,50,50,0
9660,470,50,50,0
9770,800,50,50,0
9770,800,50,50,0
9795,800,50,50,0
9800,800,50,50,0
9840,800,50,50,0
9840,800,50,50,0
9880,800,50,50,0
9880,800,50,50,0
9710,470,50,50,0
9710,470,50,50,0
9760,470,50,50,0
9760,470,50,50,0
9810,470,50,50,0
9810,470,50,50,0
9860,470,50,50,0
9860,470,50,50,0
9910,470,50,50,0
9910,470,50,50,0
9960,470,50,50,0
9960,470,50,50,0
10010,470,50,50,0
10010,470,50,50,0
10060,470,50,50,0
10060,470,50,50,0
10110,470,50,50,0
10110,470,50,50,0
10340,640,50,50,0
10340,640,50,50,0
10390,640,50,50,0
10390,640,50,50,0
10440,640,50,50,0
10440,640,50,50,0
10540,640,50,50,0
10540,640,50,50,0
10490,640,50,50,0
10490,640,50,50,0
10590,640,50,50,0
10590,640,50,50,0
10610,640,50,50,0
10610,640,50,50,0
10770,480,50,50,0
10770,480,50,50,0
10820,480,50,50,0
10820,480,50,50,0
10870,480,50,50,0
10870,480,50,50,0
10920,480,50,50,0
10920,480,50,50,0
10940,480,50,50,0
10940,480,50,50,0
10890,980,50,50,1
10890,980,50,50,1
10925,980,50,50,1
11025,980,50,50,1
10950,980,50,50,1
10950,980,50,50,1
11000,980,50,50,1
11000,980,50,50,1
11100,980,50,50,1
11100,980,50,50,1
11050,980,50,50,1
11050,980,50,50,1
11150,980,50,50,1
11150,980,50,50,1
11200,980,50,50,1
11200,980,50,50,1
11250,980,50,50,1
11250,980,50,50,1
11300,980,50,50,1
11300,980,50,50,1
11350,980,50,50,1
11350,980,50,50,1
11400,980,50,50,1
11400,980,50,50,1
11450,980,50,50,1
11450,980,50,50,1
11500,980,50,50,1
11500,980,50,50,1
11550,980,50,50,1
11550,980,50,50,1
11600,980,50,50,1
11600,980,50,50,1
11650,980,50,50,1
11650,980,50,50,1
11700,980,50,50,1
11700,980,50,50,1
11700,980,50,50,1
11700,980,50,50,1
11750,980,50,50,1
11750,980,50,50,1
11800,980,50,50,1
11800,980,50,50,1
11900,980,50,50,1
11900,980,50,50,1
11850,980,50,50,1
11850,980,50,50,1
11950,980,50,50,1
11950,980,50,50,1
12000,980,50,50,1
12000,980,50,50,1
12050,980,50,50,1
12050,980,50,50,1
12100,980,50,50,1
12100,980,50,50,1
12150,980,50,50,1
12150,980,50,50,1
12250,980,50,50,1
12250,980,50,50,1
12200,980,50,50,1
12200,980,50,50,1
12300,980,50,50,1
12300,980,50,50,1
12350,980,50,50,1
12350,980,50,50,1
12400,980,50,50,1
12400,980,50,50,1
12450,980,50,50,1
12450,980,50,50,1
